City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,prince rupert,54.3161,-130.3201,7.980000000000018,98,100,2.06,CA,1700856752
295,jianguang,28.1938,115.7836,10.45999999999998,59,56,3.34,CN,1700856753
296,yeppoon,-23.1333,150.7333,21.029999999999973,74,100,6.16,AU,1700856515
297,arraial do cabo,-22.9661,-42.0278,24.069999999999993,78,100,5.14,BR,1700856489
298,thompson,55.7435,-97.8558,-0.7599999999999909,64,75,7.2,CA,1700856755
299,nova sintra,14.8667,-24.7167,24.029999999999973,70,0,7.89,CV,1700856756
300,nadi,-17.8,177.4167,26.149999999999977,69,40,2.57,FJ,1700856756
301,ylitornio,66.3089,23.6773,-10.70999999999998,91,96,4.34,FI,1700856757
302,dalhart,36.0595,-102.5133,-0.839999999999975,47,100,4.12,US,1700856758
303,el granada,37.5027,-122.4694,17.089999999999975,32,0,3.6,US,1700856759
304,vernon,50.2581,-119.2691,2.5400000000000205,79,72,0.45,CA,1700856505
305,williams,52.1415,-122.1445,1.910000000000025,68,20,1.03,CA,1700856761
306,ad dilam,23.9915,47.1627,20.379999999999995,51,73,3.33,SA,1700856761
307,tabuk,17.4189,121.4443,22.129999999999995,85,93,3.14,PH,1700856762
308,sirte,31.2089,16.5887,18.560000000000002,36,4,4.01,LY,1700856763
309,mitsamiouli,-11.3847,43.2844,27.269999999999982,76,21,1.89,KM,1700856764
310,utrik,11.2278,169.8474,27.920000000000016,75,92,9.15,MH,1700856764
311,philippeville,50.1957,4.5417,4.1299999999999955,87,75,5.66,BE,1700856765
312,west bay,19.3667,-81.4167,31.189999999999998,74,20,5.14,KY,1700856766
313,camana,-16.6228,-72.7111,22.579999999999984,70,92,4.11,PE,1700856601
314,hafnarfjordur,64.0671,-21.9377,4.360000000000014,87,75,7.72,IS,1700856768
315,pathein,16.7833,94.7333,22.730000000000018,86,6,2.53,MM,1700856769
316,lagos,6.5833,3.75,28.329999999999984,86,100,2.33,NG,1700856226
317,port blair,11.6667,92.75,28.170000000000016,74,40,2.57,IN,1700856770
318,mek'ele,13.4967,39.4753,15.860000000000014,55,7,3.72,ET,1700856771
319,zaraza,9.3503,-65.3245,35.74000000000001,34,25,4.3,VE,1700856771
320,cherdyn',60.403,56.4787,-13.920000000000016,96,100,2.32,RU,1700856772
321,colonia,50.9333,6.95,5.6299999999999955,83,75,8.23,DE,1700856773
322,sabancuy,18.9667,-91.1833,28.629999999999995,64,11,3.09,MX,1700856773
323,vineuil,47.5833,1.3833,8.25,63,92,5.6,FR,1700856775
324,rio grande,-32.035,-52.0986,22.20999999999998,58,0,6.43,BR,1700856776
325,vuktyl,63.8567,57.3094,-9.230000000000018,76,100,6.26,RU,1700856777
326,new norfolk,-42.7826,147.0587,14.990000000000009,80,100,0.35,AU,1700856778
327,weno,7.4515,151.8468,28.120000000000005,78,75,5.14,FM,1700856778
328,urangan,-25.3,152.9,22.100000000000023,74,99,5.41,AU,1700856779
329,fomboni,-12.28,43.7425,27.80000000000001,74,14,0.83,KM,1700856780
330,longonjo,-12.9067,15.2533,19.230000000000018,89,99,0.96,AO,1700856780
331,zhanaozen,43.3,52.8,5.850000000000023,65,87,7.12,KZ,1700856781
332,aykhal,66.0,111.5,-26.74000000000001,100,100,2.5,RU,1700856782
333,kelso,46.1468,-122.9084,10.129999999999995,83,0,0.89,US,1700856783
334,thinadhoo,0.5333,72.9333,27.139999999999986,79,90,3.16,MV,1700856784
335,lata,40.1629,-8.3327,9.079999999999984,80,5,0.71,PT,1700856785
336,gaigeturi,33.4644,126.3183,6.180000000000007,56,75,5.14,KR,1700856785
337,adre,13.4667,22.2,26.730000000000018,27,5,1.35,TD,1700856786
338,ryotsu-minato,38.0833,138.4333,4.339999999999975,75,100,10.75,JP,1700856787
339,castillos,-34.1667,-53.8333,15.810000000000002,54,0,4.47,UY,1700856788
340,bridgewater,44.3835,-64.5155,6.939999999999998,64,49,4.63,CA,1700856789
341,kawm umbu,24.4767,32.9463,23.430000000000007,23,70,2.42,EG,1700856790
342,yemva,62.59,50.8594,-12.610000000000014,96,100,2.05,RU,1700856791
343,sao felix do xingu,-6.6447,-51.995,33.81,37,35,2.03,BR,1700856791
344,dek'emhare,15.07,39.0475,16.189999999999998,86,16,1.9,ER,1700856792
345,remire-montjoly,4.9167,-52.2667,29.170000000000016,70,0,3.09,GF,1700856793
346,alice springs,-23.7,133.8833,19.899999999999977,60,40,2.57,AU,1700856793
347,bazou,5.0569,10.4698,17.610000000000014,94,39,0.84,CM,1700856794
348,kindu,-2.95,25.95,21.629999999999995,100,100,0.47,CD,1700856795
349,kingston,17.997,-76.7936,30.680000000000007,66,20,7.72,JM,1700856796
350,tejen,37.3834,60.5054,11.279999999999973,58,81,3.83,TM,1700856796
351,grants pass,42.439,-123.3284,9.470000000000027,63,0,2.06,US,1700856797
352,xining,36.6167,101.7667,-0.8199999999999932,54,1,1.11,CN,1700856799
353,mukalla,14.5425,49.1242,25.75,75,29,0.57,YE,1700856799
354,as sulayyil,20.4607,45.5779,23.29000000000002,36,8,3.67,SA,1700856800
355,midland,31.9974,-102.0779,13.519999999999982,60,75,5.66,US,1700856634
356,bongouanou,6.6486,-4.1992,25.870000000000005,80,97,2.18,CI,1700856802
357,srandakan,-7.9386,110.2506,25.720000000000027,87,100,1.99,ID,1700856802
358,mogadishu,2.0371,45.3438,27.600000000000023,78,100,6.05,SO,1700856803
359,gazli,40.1333,63.45,8.70999999999998,64,62,3.55,UZ,1700856804
360,santa ana de yacuma,-13.75,-65.4333,23.120000000000005,100,100,5.14,BO,1700856805
361,belyy yar,53.6039,91.3903,-10.910000000000025,92,96,2.0,RU,1700856806
362,kukawa,12.9234,13.5606,25.819999999999993,29,77,2.44,NG,1700856806
363,douz,33.4663,9.0203,15.180000000000007,60,1,3.69,TN,1700856807
364,magadan,59.5667,150.8,-18.360000000000014,83,100,7.79,RU,1700856808
365,al bardiyah,31.7561,25.0865,19.420000000000016,37,1,4.5,LY,1700856808
366,lichinga,-13.3128,35.2406,21.19999999999999,73,20,3.09,MZ,1700856809
367,zheleznogorsk,52.331,35.3711,0.4700000000000273,91,100,6.69,RU,1700856811
368,tamanrasset,22.785,5.5228,11.100000000000023,11,0,3.6,DZ,1700856812
369,mapastepec,15.4333,-92.9,31.220000000000027,60,4,2.62,MX,1700856813
370,hanting,36.7708,119.2108,-2.3999999999999773,59,0,2.0,CN,1700856813
371,porto novo,6.4965,2.6036,27.399999999999977,81,100,3.19,BJ,1700856814
372,al kharijah,25.4514,30.5464,20.319999999999993,25,100,1.62,EG,1700856815
373,mangrol,21.1167,70.1167,25.810000000000002,52,0,2.68,IN,1700856816
374,dawei,14.0833,98.2,22.519999999999982,83,37,2.83,MM,1700856816
375,ajdabiya,30.7554,20.2263,19.610000000000014,64,0,7.31,LY,1700856818
376,okhotsk,59.3833,143.3,-21.05000000000001,82,100,10.62,RU,1700856673
377,shache,38.4167,77.2406,4.269999999999982,30,12,0.83,CN,1700856819
378,lucea,18.451,-78.1736,30.069999999999993,73,92,6.82,JM,1700856820
379,nar'yan-mar,67.6713,53.087,-9.79000000000002,94,100,4.92,RU,1700856820
380,inaruwa,26.6011,87.1488,19.439999999999998,68,0,1.65,NP,1700856821
381,atherton,53.5237,-2.4935,3.089999999999975,78,0,1.59,GB,1700856822
382,asau,46.4333,26.4,4.75,80,64,2.44,RO,1700856822
383,espanola,35.9911,-106.0806,8.04000000000002,49,15,1.79,US,1700856823
384,tatarsk,55.219,75.9828,1.1200000000000045,98,100,6.14,RU,1700856824
385,afif,23.9065,42.9172,20.80000000000001,52,85,5.38,SA,1700856824
386,fortaleza,-3.7227,-38.5247,29.629999999999995,67,0,6.17,BR,1700856825
387,waimea,20.0231,-155.6717,24.29000000000002,85,10,1.34,US,1700856826
388,sao felipe,-14.8167,-41.3833,37.079999999999984,19,23,1.32,BR,1700856827
389,suva,-18.1416,178.4415,24.860000000000014,73,75,2.57,FJ,1700856827
390,westport,41.1415,-73.3579,10.240000000000009,44,0,5.66,US,1700856828
391,nizhnyaya tavda,57.6731,66.1725,-13.519999999999982,97,24,1.39,RU,1700856829
392,ulsteinvik,62.3432,5.8487,7.240000000000009,82,100,12.96,NO,1700856829
393,moyynkum,44.2914,72.9469,8.649999999999977,53,100,3.98,KZ,1700856830
394,north bend,43.4065,-124.2243,11.399999999999977,58,0,5.14,US,1700856590
395,papao,-17.75,-149.55,28.970000000000027,87,100,12.23,PF,1700856611
396,lokomotivnyy,53.0118,60.5684,-9.620000000000005,81,100,4.92,RU,1700856832
397,sodankyla,67.4167,26.6,-6.730000000000018,90,100,5.08,FI,1700856832
398,zarghun shahr,32.8473,68.4457,6.939999999999998,46,100,0.86,AF,1700856833
399,ennis,52.8436,-8.9864,8.110000000000014,76,75,3.09,IE,1700856834
400,champerico,14.3,-91.9167,35.44999999999999,66,9,3.8,GT,1700856835
401,ponta delgada,37.7333,-25.6667,19.55000000000001,100,100,3.6,PT,1700856835
402,phalaborwa,-23.943,31.1411,30.75,24,0,2.05,ZA,1700856836
403,cruzeiro do sul,-29.5128,-51.9853,26.529999999999973,44,86,3.72,BR,1700856837
404,guerrero negro,27.9769,-114.0611,21.819999999999993,48,87,4.83,MX,1700856548
405,punta arenas,-53.15,-70.9167,14.160000000000025,54,75,10.29,CL,1700856838
406,ixtapa,20.7,-105.2,29.160000000000025,54,0,2.24,MX,1700856839
407,pedregulho,-20.2569,-47.4767,23.649999999999977,82,99,2.37,BR,1700856839
408,rouyn-noranda,48.2398,-79.0288,-11.800000000000011,67,75,6.69,CA,1700856830
409,naze,28.3667,129.4833,15.660000000000025,70,15,9.81,JP,1700856841
410,bengkulu,-3.8004,102.2655,24.0,95,100,1.16,ID,1700856841
411,constitucion,-35.3333,-72.4167,17.620000000000005,72,55,2.83,CL,1700856553
412,waingapu,-9.6567,120.2641,26.649999999999977,80,96,1.7,ID,1700856844
413,harstad,68.799,16.5293,-3.1000000000000227,81,71,1.54,NO,1700856845
414,kurkino,53.4257,38.6582,0.160000000000025,95,97,6.97,RU,1700856845
415,nieuw amsterdam,5.8833,-55.0833,26.24000000000001,83,40,2.57,SR,1700856846
416,nonsan,36.2039,127.0847,-2.009999999999991,59,6,1.58,KR,1700856847
417,kudymkar,59.0173,54.656,-16.0,97,93,2.86,RU,1700856848
418,port macquarie,-31.4333,152.9167,18.980000000000018,83,99,3.76,AU,1700856848
419,odda,60.0691,6.5457,4.470000000000027,97,99,1.67,NO,1700856765
420,dazuocun,24.8862,118.9643,17.029999999999973,76,97,14.72,CN,1700856850
421,mae ramat,16.984,98.5166,23.370000000000005,90,39,0.78,TH,1700856850
422,arauco,-37.2463,-73.3175,18.149999999999977,59,39,2.2,CL,1700856851
423,yanam,16.7333,82.2167,25.370000000000005,72,53,3.07,IN,1700856852
424,suomussalmi,64.8869,28.9078,-9.829999999999984,92,100,3.87,FI,1700856853
425,amga,60.8953,131.9608,-27.599999999999994,96,100,2.11,RU,1700856854
426,ulladulla,-35.35,150.4667,20.019999999999982,96,100,3.89,AU,1700856854
427,villa gesell,-37.2639,-56.973,16.319999999999993,48,1,5.41,AR,1700856739
428,portland,45.5234,-122.6762,11.259999999999991,73,0,2.57,US,1700856659
429,forde,61.4522,5.8572,6.149999999999977,93,75,3.09,NO,1700856857
430,vinh long,10.25,105.9667,25.139999999999986,94,100,1.61,VN,1700856857
431,moroto,2.5345,34.6666,22.370000000000005,55,86,2.38,UG,1700856858
432,sretensk,52.2453,117.7093,-24.24000000000001,98,8,0.69,RU,1700856859
433,chela,34.069,104.4619,3.329999999999984,85,91,0.85,CN,1700856860
434,turtas,58.9417,69.1325,-8.339999999999975,94,100,1.24,RU,1700856861
435,awjilah,29.1081,21.2869,20.25999999999999,25,0,4.45,LY,1700856861
436,saint john,45.2727,-66.0677,0.5199999999999818,85,16,4.53,CA,1700856586
437,puerto baquerizo moreno,-0.9,-89.6,28.69999999999999,84,75,3.6,EC,1700856863
438,sinabang,2.4803,96.3801,26.05000000000001,82,100,1.58,ID,1700856863
439,buala,-8.145,159.5921,26.899999999999977,85,17,0.73,SB,1700856864
440,saurimo,-9.6608,20.3916,18.50999999999999,97,91,1.6,AO,1700856865
441,narrabri,-30.3167,149.7833,19.329999999999984,86,100,1.79,AU,1700856866
442,kirensk,57.7853,108.1119,-17.090000000000003,92,100,2.24,RU,1700856867
443,ellsworth,44.5434,-68.4195,3.839999999999975,52,0,4.12,US,1700856867
444,al qadarif,14.0349,35.3834,30.079999999999984,30,6,3.88,SD,1700856868
445,handan,36.6006,114.4678,-0.8999999999999773,28,10,0.82,CN,1700856869
446,puerto aysen,-45.4,-72.7,21.50999999999999,62,0,1.92,CL,1700856871
447,ust'-kulom,61.6864,53.6902,-14.420000000000016,98,100,1.87,RU,1700856871
448,castlegar,49.2998,-117.6689,5.8700000000000045,53,2,1.24,CA,1700856872
449,ain sefra,32.75,-0.5833,7.720000000000027,35,0,1.91,DZ,1700856873
450,charlestown,-32.95,151.6667,21.160000000000025,91,100,0.45,AU,1700856743
451,pandan,14.0453,124.1694,26.670000000000016,88,100,7.2,PH,1700856874
452,iranshahr,27.2025,60.6848,19.339999999999975,32,0,2.06,IR,1700856875
453,rundu,-17.9333,19.7667,21.220000000000027,76,100,1.47,NA,1700856876
454,carloforte,39.145,8.3058,15.660000000000025,73,100,12.0,IT,1700856876
455,qusmuryn,52.4503,64.6311,-9.180000000000007,88,88,5.42,KZ,1700856877
456,tarauaca,-8.1614,-70.7656,26.910000000000025,92,89,1.93,BR,1700856666
457,mulayjah,27.271,48.4242,17.69999999999999,59,1,2.81,SA,1700856879
458,sosnovyy bor,59.9,29.1167,-4.930000000000007,85,93,3.15,RU,1700856879
459,paita,-5.0892,-81.1144,23.19999999999999,69,43,8.2,PE,1700856880
460,jayapura,-2.5333,140.7,23.810000000000002,93,98,2.04,ID,1700856881
461,casimiro de abreu,-22.4806,-42.2042,24.029999999999973,97,100,2.51,BR,1700856881
462,pierre,44.3683,-100.351,-4.3700000000000045,41,20,1.79,US,1700856883
463,abu zabad,12.35,29.25,28.649999999999977,25,2,3.8,SD,1700856884
464,dhenkanal,20.6667,85.6,19.060000000000002,61,0,0.32,IN,1700856885
465,tbeng meanchey,13.8167,104.9667,21.870000000000005,76,100,1.14,KH,1700856885
466,padang,-0.9492,100.3543,24.180000000000007,91,100,0.4,ID,1700856886
467,kununurra,-15.7667,128.7333,25.139999999999986,94,40,1.03,AU,1700856887
468,orsha,54.5153,30.4053,-0.44999999999998863,97,100,6.77,BY,1700856888
469,portage la prairie,49.9728,-98.2926,-1.8000000000000114,19,0,8.75,CA,1700856888
470,acajutla,13.5928,-89.8275,30.20999999999998,65,100,2.75,SV,1700856889
471,saraburi,14.6084,100.9682,25.779999999999973,76,100,3.21,TH,1700856890
472,tazacorte,28.629,-17.9293,21.689999999999998,88,75,3.6,ES,1700856891
473,vila velha,-20.3297,-40.2925,26.120000000000005,87,75,8.49,BR,1700856704
474,santa maria del tule,17.0333,-96.6167,26.899999999999977,22,75,3.09,MX,1700856893
475,port isabel,26.0734,-97.2086,22.170000000000016,75,100,4.12,US,1700856893
476,malakal,9.5334,31.6605,29.399999999999977,53,33,1.92,SS,1700856894
477,anamur,36.0751,32.8369,17.560000000000002,75,68,3.67,TR,1700856895
478,cam ranh,11.9214,109.1591,26.129999999999995,69,75,7.72,VN,1700856896
479,santa terezinha,-29.9002,-50.0904,20.310000000000002,61,70,5.91,BR,1700856896
480,la ronge,55.1001,-105.2842,1.2900000000000205,64,75,6.17,CA,1700856897
481,seeb,23.6703,58.1891,26.19999999999999,61,0,2.57,OM,1700856898
482,nizhniy ingash,56.2,96.53,-12.0,94,100,1.3,RU,1700856898
483,sitka,57.0531,-135.33,10.089999999999975,87,100,0.0,US,1700856900
484,visakhapatnam,17.69,83.2093,24.19999999999999,74,40,2.5,IN,1700856734
485,nouadhibou,20.931,-17.0347,21.139999999999986,68,0,6.17,MR,1700856901
486,xai-xai,-25.0519,33.6442,25.230000000000018,69,0,4.56,MZ,1700856902
487,lubang,13.8584,120.124,28.05000000000001,76,81,11.85,PH,1700856903
488,saynshand,44.8824,110.1163,-13.20999999999998,77,100,2.38,MN,1700856904
489,rovaniemi,66.5,25.7167,-8.180000000000007,86,75,6.69,FI,1700856904
490,hongch'on,37.6918,127.8857,-9.949999999999989,54,0,0.66,KR,1700856906
491,morehead city,34.7229,-76.726,15.170000000000016,67,20,4.12,US,1700856774
492,vaasa,63.096,21.6158,-6.550000000000011,85,0,5.36,FI,1700856907
493,hamilton,39.1834,-84.5333,7.060000000000002,50,0,6.69,US,1700856908
494,cooma,-36.2333,149.1333,15.180000000000007,96,100,1.85,AU,1700856909
495,reyes,-14.3167,-67.3833,23.24000000000001,100,100,3.09,BO,1700856910
496,sokcho,38.2083,128.5911,-2.509999999999991,33,0,4.63,KR,1700856799
497,island harbour,50.724,-1.2758,3.1899999999999977,82,2,4.74,GB,1700856911
498,tupiza,-21.45,-65.7167,18.819999999999993,52,78,6.1,BO,1700856912
499,heihe,50.2441,127.4902,-18.52000000000001,69,0,4.69,CN,1700856913
500,malango,-2.9627,119.9001,20.50999999999999,97,100,0.65,ID,1700856914
501,lundazi,-12.2929,33.1782,22.399999999999977,66,97,2.28,ZM,1700856915
502,itapipoca,-3.4944,-39.5786,30.0,53,66,4.44,BR,1700856916
503,turpan,42.9333,89.1667,2.1899999999999977,37,13,0.49,CN,1700856917
504,ujae,8.9322,165.7642,28.129999999999995,71,52,8.42,MH,1700856918
505,tralee,52.2704,-9.7026,6.899999999999977,89,100,2.62,IE,1700856918
506,gao,16.6362,1.637,25.00999999999999,10,28,4.25,ML,1700856919
507,darwin,-12.4611,130.8418,27.139999999999986,89,40,1.54,AU,1700856920
508,asha,54.9973,57.2722,-8.079999999999984,92,100,2.24,RU,1700856921
509,gole,52.1665,20.4937,2.8899999999999864,86,98,6.03,PL,1700856922
510,ormara,25.2088,64.6357,26.079999999999984,64,55,2.4,PK,1700856924
511,mil'kovo,55.6078,37.7956,-3.5,97,100,0.97,RU,1700856925
512,komatipoort,-25.4332,31.9548,27.399999999999977,57,0,1.89,ZA,1700856925
513,sinhyeon,34.8825,128.6267,-0.910000000000025,57,0,5.41,KR,1700856926
514,cambria,35.5641,-121.0808,20.00999999999999,65,0,0.89,US,1700856927
515,gamay,12.3854,125.2979,25.75999999999999,92,98,1.39,PH,1700856928
516,sorong,-0.8833,131.25,26.079999999999984,86,100,1.71,ID,1700856740
517,mossel bay,-34.1831,22.146,18.24000000000001,77,76,2.85,ZA,1700856930
518,taber,49.8167,-112.1518,-1.1499999999999773,41,0,5.03,CA,1700856663
519,butajira,8.1167,38.3667,14.310000000000002,53,3,2.69,ET,1700856931
520,nebbi,2.4783,31.0889,21.389999999999986,77,100,2.5,UG,1700856932
521,naracoorte,-36.9579,140.7383,14.660000000000025,96,100,4.59,AU,1700856933
522,luwuk,-0.9516,122.7875,25.75999999999999,84,100,1.09,ID,1700856934
523,kayyerkan,69.3786,87.7439,-23.319999999999993,95,23,0.9,RU,1700856935
524,progreso,21.2833,-89.6667,33.20999999999998,61,18,4.43,MX,1700856937
525,iquique,-20.2208,-70.1431,21.170000000000016,69,23,4.02,CL,1700856938
526,walvis bay,-22.9575,14.5053,17.420000000000016,80,21,0.93,NA,1700856938
527,jincheng,35.5022,112.8328,-1.990000000000009,24,6,2.42,CN,1700856939
528,mae hong son,19.3003,97.9685,19.569999999999993,93,92,0.98,TH,1700856940
529,tartagal,-22.5164,-63.8013,23.970000000000027,53,100,4.16,AR,1700856941
530,fang,19.9169,99.2145,18.410000000000025,98,48,0.56,TH,1700856941
531,baotou,40.6522,109.8222,-4.490000000000009,16,72,1.86,CN,1700856942
532,quellon,-43.1167,-73.6167,15.009999999999991,63,0,4.88,CL,1700856943
533,argo,37.6333,22.7333,16.139999999999986,68,100,0.76,GR,1700856943
534,yigou,35.8114,114.3167,-1.1800000000000068,30,6,1.71,CN,1700856944
535,ko pha ngan,9.7578,100.0291,25.49000000000001,73,100,4.12,TH,1700856945
536,baardheere,2.3446,42.2764,27.79000000000002,74,99,0.64,SO,1700856946
537,san antonio de pale,-1.4014,5.6325,27.00999999999999,77,100,1.28,GQ,1700856946
538,puerto deseado,-47.7503,-65.8938,15.889999999999986,51,0,7.42,AR,1700856947
539,gamboma,-1.8764,15.8644,22.00999999999999,93,100,1.28,CG,1700856948
540,ust'-ordynskiy,52.805,104.7508,-16.430000000000007,88,100,2.6,RU,1700856948
541,agat village,13.3886,144.6585,26.20999999999998,93,75,3.09,GU,1700856949
542,hinthada,17.6333,95.4667,22.70999999999998,83,59,3.23,MM,1700856950
543,manbij,36.5281,37.9549,11.939999999999998,61,9,2.55,SY,1700856950
544,kaoma,-14.7833,24.8,19.00999999999999,95,100,1.99,ZM,1700856951
545,urengoy,65.9667,78.3667,-18.599999999999994,81,6,6.34,RU,1700856952
546,shimoda,34.6667,138.95,12.20999999999998,61,55,1.96,JP,1700856944
547,calvi,42.5,8.8333,7.5,87,0,2.57,FR,1700856953
548,piriapolis,-34.8682,-55.2744,18.24000000000001,54,0,4.12,UY,1700856954
549,san luis,-33.295,-66.3356,27.99000000000001,24,64,8.94,AR,1700856955
550,mansa,29.9833,75.3833,17.269999999999982,28,98,2.21,IN,1700856956
551,calbuco,-41.768,-73.1273,18.70999999999998,71,0,3.49,CL,1700856957
552,carhuaz,-9.2819,-77.6447,16.819999999999993,78,100,2.75,PE,1700856957
553,okha,53.5739,142.9478,-9.490000000000009,82,100,10.71,RU,1700856958
554,frontino,6.7801,-76.1288,21.49000000000001,93,93,1.66,CO,1700856959
555,el valle,18.9757,-69.3783,31.05000000000001,85,54,3.23,DO,1700856959
556,fort st. john,56.2499,-120.8529,2.089999999999975,69,75,2.57,CA,1700856960
557,waldheim,51.0667,13.0167,3.019999999999982,89,100,9.85,DE,1700856961
558,jiayuguan,39.8167,98.3,-1.6499999999999773,37,69,1.4,CN,1700856962
559,arawa,-6.2132,155.5367,25.860000000000014,89,10,1.09,PG,1700856963
560,beardstown,40.0176,-90.4243,2.75,59,100,1.79,US,1700856964
561,nyurba,63.2842,118.3319,-36.03999999999999,100,99,0.68,RU,1700856965
562,arsk,56.0915,49.8778,-7.1200000000000045,95,100,6.2,RU,1700856966
563,kuta,-8.7233,115.1723,27.120000000000005,88,40,1.54,ID,1700856967
564,birobidzhan,48.8,132.95,-16.620000000000005,69,2,5.89,RU,1700856968
565,torquay,50.4638,-3.5143,7.2900000000000205,84,32,0.89,GB,1700856968
566,binbrook,43.121,-79.804,1.2699999999999818,57,75,5.66,CA,1700856969
567,taksimo,56.3444,114.8794,-25.97999999999999,88,39,0.82,RU,1700856970
568,tabas,33.5959,56.9244,17.269999999999982,39,100,2.06,IR,1700856971
569,buka,40.8108,69.1986,11.310000000000002,39,100,2.26,UZ,1700856971
570,oral,51.2333,51.3667,2.1399999999999864,93,100,14.0,KZ,1700856972
571,beau vallon,-20.4189,57.6953,25.279999999999973,73,40,7.72,MU,1700856973
572,kalasin,16.5,103.5,22.25999999999999,99,48,3.85,TH,1700856973
573,buraydah,26.326,43.975,13.399999999999977,61,94,4.54,SA,1700856974
574,kinkala,-4.3614,14.7644,21.79000000000002,93,98,0.92,CG,1700856975
575,linares,-35.85,-71.6,29.44999999999999,31,100,0.37,CL,1700856976
576,kapan,39.2075,46.4058,10.110000000000014,51,2,3.24,AM,1700856977
577,pisco,-13.7,-76.2167,24.180000000000007,64,0,7.2,PE,1700856978
578,sao jose do rio pardo,-21.5956,-46.8886,25.120000000000005,69,81,5.26,BR,1700856978
579,madang,-5.2246,145.7966,24.810000000000002,92,98,0.68,PG,1700856979
580,chernyshevsk,52.5243,117.0174,-25.77000000000001,96,5,0.77,RU,1700856981
581,dongxi,28.7614,106.6611,15.600000000000023,85,99,1.73,CN,1700856981
582,arraias,-12.9288,-46.9437,29.970000000000027,44,49,2.71,BR,1700856982
583,summerside,46.3959,-63.7876,1.8799999999999955,93,100,3.6,CA,1700856983
584,san diego country estates,33.0067,-116.7836,16.899999999999977,77,100,4.12,US,1700856983
585,vinh,18.6667,105.6667,21.470000000000027,86,77,1.84,VN,1700856984
586,priozersk,61.0393,30.1291,-4.2900000000000205,85,100,5.4,RU,1700856985
587,san luis de la loma,17.2706,-100.8939,29.00999999999999,57,0,2.66,MX,1700856986
588,christchurch,-43.5333,172.6333,12.600000000000023,77,75,4.12,NZ,1700856816
589,majene,-3.5403,118.9707,26.089999999999975,84,100,1.33,ID,1700856987
590,igarka,67.4667,86.5833,-29.30000000000001,99,11,1.43,RU,1700856988
591,masaya sur,16.497,121.7456,21.629999999999995,95,100,1.98,PH,1700856988
592,winterset,41.3308,-94.0138,-1.0600000000000023,18,100,5.15,US,1700856849
